iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,DateTime_Out,Entity,Code,Right_Date,Stay at home requirements (OxBSG),Right_DateTime_Out,reference id
NPL,Asia,Nepal,5/31/2020,1401,189,6,0,48.084,6.487,0.206,0,2858,69587,2.388,0.098,2967,0.102,0.039,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,5/31/2020,Nepal,NPL,31-May-20,2,5/31/2020,
NPL,Asia,Nepal,6/1/2020,1572,171,8,2,53.952,5.869,0.275,0.069,2316,71903,2.468,0.079,2894,0.099,0.048,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/1/2020,Nepal,NPL,1-Jun-20,2,6/1/2020,
NPL,Asia,Nepal,6/2/2020,1798,226,8,0,61.709,7.757,0.275,0,3440,75343,2.586,0.118,2949,0.101,0.054,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/2/2020,Nepal,NPL,2-Jun-20,2,6/2/2020,
NPL,Asia,Nepal,6/3/2020,2099,301,8,0,72.039,10.331,0.275,0,4924,80267,2.755,0.169,3141,0.108,0.06,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/3/2020,Nepal,NPL,3-Jun-20,2,6/3/2020,
NPL,Asia,Nepal,6/4/2020,2300,201,9,1,78.938,6.898,0.309,0.034,3867,84134,2.888,0.133,3317,0.114,0.061,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/4/2020,Nepal,NPL,4-Jun-20,2,6/4/2020,
NPL,Asia,Nepal,6/5/2020,2634,334,10,1,90.401,11.463,0.343,0.034,4232,88366,3.033,0.145,3459,0.119,0.066,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/5/2020,Nepal,NPL,5-Jun-20,2,6/5/2020,
NPL,Asia,Nepal,6/6/2020,2912,278,11,1,99.942,9.541,0.378,0.034,4111,92477,3.174,0.141,3678,0.126,0.066,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/6/2020,Nepal,NPL,6-Jun-20,2,6/6/2020,
NPL,Asia,Nepal,6/7/2020,2912,0,11,0,99.942,0,0.378,0,3728,96205,3.302,0.128,3803,0.131,0.057,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/7/2020,Nepal,NPL,7-Jun-20,2,6/7/2020,
NPL,Asia,Nepal,6/8/2020,3448,536,13,2,118.338,18.396,0.446,0.069,4766,100971,3.465,0.164,4153,0.143,0.065,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/8/2020,Nepal,NPL,8-Jun-20,2,6/8/2020,
NPL,Asia,Nepal,6/9/2020,3762,314,14,1,129.115,10.777,0.48,0.034,5359,106330,3.649,0.184,4427,0.152,0.063,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/9/2020,Nepal,NPL,9-Jun-20,2,6/9/2020,
NPL,Asia,Nepal,6/10/2020,4085,323,15,1,140.201,11.086,0.515,0.034,4414,110744,3.801,0.151,4354,0.149,0.065,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/10/2020,Nepal,NPL,10-Jun-20,2,6/10/2020,
NPL,Asia,Nepal,6/11/2020,4364,279,15,0,149.776,9.576,0.515,0,5193,115937,3.979,0.178,4543,0.156,0.065,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/11/2020,Nepal,NPL,11-Jun-20,2,6/11/2020,
NPL,Asia,Nepal,6/12/2020,4614,250,15,0,158.356,8.58,0.515,0,5925,121862,4.182,0.203,4785,0.164,0.059,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/12/2020,Nepal,NPL,12-Jun-20,2,6/12/2020,
NPL,Asia,Nepal,6/13/2020,5062,448,16,1,173.732,15.376,0.549,0.034,5426,127288,4.369,0.186,4973,0.171,0.062,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/13/2020,Nepal,NPL,13-Jun-20,2,6/13/2020,
NPL,Asia,Nepal,6/14/2020,5335,273,18,2,183.102,9.37,0.618,0.069,6089,133377,4.578,0.209,5310,0.182,0.065,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/14/2020,Nepal,NPL,14-Jun-20,2,6/14/2020,
NPL,Asia,Nepal,6/15/2020,5760,425,19,1,197.688,14.586,0.652,0.034,5306,138683,4.76,0.182,5387,0.185,0.061,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/15/2020,Nepal,NPL,15-Jun-20,2,6/15/2020,
NPL,Asia,Nepal,6/16/2020,6211,451,19,0,213.167,15.479,0.652,0,5055,143738,4.933,0.173,5344,0.183,0.065,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/16/2020,Nepal,NPL,16-Jun-20,2,6/16/2020,
NPL,Asia,Nepal,6/17/2020,6591,380,19,0,226.209,13.042,0.652,0,6034,149772,5.14,0.207,5575,0.191,0.064,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/17/2020,Nepal,NPL,17-Jun-20,2,6/17/2020,
NPL,Asia,Nepal,6/18/2020,7177,586,20,1,246.321,20.112,0.686,0.034,5746,155518,5.338,0.197,5654,0.194,0.071,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/18/2020,Nepal,NPL,18-Jun-20,2,6/18/2020,
NPL,Asia,Nepal,6/19/2020,7848,671,22,2,269.35,23.029,0.755,0.069,6231,161749,5.551,0.214,5698,0.196,0.081,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/19/2020,Nepal,NPL,19-Jun-20,2,6/19/2020,
NPL,Asia,Nepal,6/20/2020,8274,426,22,0,283.971,14.621,0.755,0,7416,169165,5.806,0.255,5982,0.205,0.077,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/20/2020,Nepal,NPL,20-Jun-20,2,6/20/2020,
NPL,Asia,Nepal,6/21/2020,8605,331,22,0,295.331,11.36,0.755,0,6008,175173,6.012,0.206,5971,0.205,0.078,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/21/2020,Nepal,NPL,21-Jun-20,2,6/21/2020,
NPL,Asia,Nepal,6/22/2020,9026,421,23,1,309.78,14.449,0.789,0.034,6198,181371,6.225,0.213,6098,0.209,0.077,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/22/2020,Nepal,NPL,22-Jun-20,2,6/22/2020,
NPL,Asia,Nepal,6/23/2020,9026,0,23,0,309.78,0,0.789,0,4995,186366,6.396,0.171,6090,0.209,0.066,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/23/2020,Nepal,NPL,23-Jun-20,2,6/23/2020,
NPL,Asia,Nepal,6/24/2020,9026,0,23,0,309.78,0,0.789,0,6828,193194,6.631,0.234,6203,0.213,0.056,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/24/2020,Nepal,NPL,24-Jun-20,2,6/24/2020,
NPL,Asia,Nepal,6/25/2020,10728,1702,23,0,368.194,58.414,0.789,0,6543,199737,6.855,0.225,6317,0.217,0.08,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/25/2020,Nepal,NPL,25-Jun-20,2,6/25/2020,
NPL,Asia,Nepal,6/26/2020,11162,434,26,3,383.089,14.895,0.892,0.103,6534,206271,7.079,0.224,6360,0.218,0.074,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/26/2020,Nepal,NPL,26-Jun-20,2,6/26/2020,
NPL,Asia,Nepal,6/27/2020,11755,593,27,1,403.442,20.352,0.927,0.034,4606,210877,7.237,0.158,5959,0.205,0.083,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/27/2020,Nepal,NPL,27-Jun-20,2,6/27/2020,
NPL,Asia,Nepal,6/28/2020,11755,0,27,0,403.442,0,0.927,0,4962,215839,7.408,0.17,5809,0.199,0.077,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/28/2020,Nepal,NPL,28-Jun-20,2,6/28/2020,
NPL,Asia,Nepal,6/29/2020,12772,1017,28,1,438.346,34.904,0.961,0.034,7791,223630,7.675,0.267,6037,0.207,0.089,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/29/2020,Nepal,NPL,29-Jun-20,2,6/29/2020,
NPL,Asia,Nepal,6/30/2020,13248,476,29,1,454.683,16.337,0.995,0.034,4711,228341,7.837,0.162,5996,0.206,0.101,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,6/30/2020,Nepal,NPL,30-Jun-20,2,6/30/2020,
NPL,Asia,Nepal,7/1/2020,13564,316,29,0,465.528,10.845,0.995,0,4886,233227,8.005,0.168,5719,0.196,0.113,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/1/2020,Nepal,NPL,1-Jul-20,2,7/1/2020,
NPL,Asia,Nepal,7/2/2020,14046,482,30,1,482.071,16.543,1.03,0.034,4537,237764,8.16,0.156,5432,0.186,0.087,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/2/2020,Nepal,NPL,2-Jul-20,2,7/2/2020,
NPL,Asia,Nepal,7/3/2020,14519,473,31,1,498.304,16.234,1.064,0.034,4483,242247,8.314,0.154,5139,0.176,0.093,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/3/2020,Nepal,NPL,3-Jul-20,2,7/3/2020,
NPL,Asia,Nepal,7/4/2020,15259,740,32,1,523.702,25.397,1.098,0.034,4050,246297,8.453,0.139,5060,0.174,0.099,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/4/2020,Nepal,NPL,4-Jul-20,2,7/4/2020,
NPL,Asia,Nepal,7/5/2020,15491,232,34,2,531.664,7.962,1.167,0.069,4710,251007,8.615,0.162,5024,0.172,0.106,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/5/2020,Nepal,NPL,5-Jul-20,2,7/5/2020,
NPL,Asia,Nepal,7/6/2020,15784,293,34,0,541.72,10.056,1.167,0,4721,255728,8.777,0.162,4585,0.157,0.094,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/6/2020,Nepal,NPL,6-Jul-20,2,7/6/2020,
NPL,Asia,Nepal,7/7/2020,15964,180,35,1,547.898,6.178,1.201,0.034,6133,261861,8.987,0.21,4789,0.164,0.081,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/7/2020,Nepal,NPL,7-Jul-20,2,7/7/2020,
NPL,Asia,Nepal,7/8/2020,15964,0,35,0,547.898,0,1.201,0,4696,266557,9.148,0.161,4761,0.163,0.072,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/8/2020,Nepal,NPL,8-Jul-20,2,7/8/2020,
NPL,Asia,Nepal,7/9/2020,16423,459,35,0,563.651,15.753,1.201,0,4588,271145,9.306,0.157,4769,0.164,0.071,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/9/2020,Nepal,NPL,9-Jul-20,2,7/9/2020,
NPL,Asia,Nepal,7/10/2020,16531,108,35,0,567.358,3.707,1.201,0,4806,275951,9.471,0.165,4815,0.165,0.06,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/10/2020,Nepal,NPL,10-Jul-20,2,7/10/2020,
NPL,Asia,Nepal,7/11/2020,16649,118,35,0,571.408,4.05,1.201,0,3648,279599,9.596,0.125,4757,0.163,0.042,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/11/2020,Nepal,NPL,11-Jul-20,2,7/11/2020,
NPL,Asia,Nepal,7/12/2020,16719,70,38,3,573.81,2.402,1.304,0.103,3916,283515,9.73,0.134,4644,0.159,0.038,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/12/2020,Nepal,NPL,12-Jul-20,2,7/12/2020,
NPL,Asia,Nepal,7/13/2020,16801,82,38,0,576.625,2.814,1.304,0,5802,289317,9.93,0.199,4798,0.165,0.03,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/13/2020,Nepal,NPL,13-Jul-20,2,7/13/2020,
NPL,Asia,Nepal,7/14/2020,16945,144,38,0,581.567,4.942,1.304,0,4422,293739,10.081,0.152,4554,0.156,0.031,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/14/2020,Nepal,NPL,14-Jul-20,2,7/14/2020,
NPL,Asia,Nepal,7/15/2020,17061,116,38,0,585.548,3.981,1.304,0,5090,298829,10.256,0.175,4610,0.158,0.034,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/15/2020,Nepal,NPL,15-Jul-20,2,7/15/2020,
NPL,Asia,Nepal,7/16/2020,17177,116,39,1,589.529,3.981,1.339,0.034,4981,303810,10.427,0.171,4666,0.16,0.023,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/16/2020,Nepal,NPL,16-Jul-20,2,7/16/2020,
NPL,Asia,Nepal,7/17/2020,17344,167,39,0,595.261,5.732,1.339,0,4688,308498,10.588,0.161,4650,0.16,0.025,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/17/2020,Nepal,NPL,17-Jul-20,2,7/17/2020,
NPL,Asia,Nepal,7/18/2020,17445,101,40,1,598.727,3.466,1.373,0.034,3331,311829,10.702,0.114,4604,0.158,0.025,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/18/2020,Nepal,NPL,18-Jul-20,2,7/18/2020,
NPL,Asia,Nepal,7/19/2020,17502,57,40,0,600.684,1.956,1.373,0,3741,315570,10.831,0.128,4579,0.157,0.024,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/19/2020,Nepal,NPL,19-Jul-20,2,7/19/2020,
NPL,Asia,Nepal,7/20/2020,17658,156,40,0,606.038,5.354,1.373,0,4302,319872,10.978,0.148,4365,0.15,0.028,tests performed,92.59,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/20/2020,Nepal,NPL,20-Jul-20,2,7/20/2020,
NPL,Asia,Nepal,7/21/2020,17844,186,40,0,612.421,6.384,1.373,0,3544,323416,11.1,0.122,4240,0.146,0.03,tests performed,77.78,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/21/2020,Nepal,NPL,21-Jul-20,1,7/21/2020,
NPL,Asia,Nepal,7/22/2020,17944,100,40,0,615.853,3.432,1.373,0,4198,327614,11.244,0.144,4112,0.141,0.031,tests performed,79.63,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/22/2020,Nepal,NPL,22-Jul-20,2,7/22/2020,
NPL,Asia,Nepal,7/23/2020,18094,150,42,2,621.001,5.148,1.441,0.069,3481,331095,11.363,0.119,3898,0.134,0.034,tests performed,79.63,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/23/2020,Nepal,NPL,23-Jul-20,2,7/23/2020,
NPL,Asia,Nepal,7/24/2020,18241,147,43,1,626.047,5.045,1.476,0.034,3987,335082,11.5,0.137,3798,0.13,0.034,tests performed,84.26,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/24/2020,Nepal,NPL,24-Jul-20,2,7/24/2020,
NPL,Asia,Nepal,7/25/2020,18374,133,44,1,630.611,4.565,1.51,0.034,4075,339157,11.64,0.14,3904,0.134,0.034,tests performed,78.7,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/25/2020,Nepal,NPL,25-Jul-20,2,7/25/2020,
NPL,Asia,Nepal,7/26/2020,18483,109,45,1,634.352,3.741,1.544,0.034,3300,342457,11.753,0.113,3841,0.132,0.036,tests performed,78.7,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/26/2020,Nepal,NPL,26-Jul-20,2,7/26/2020,
NPL,Asia,Nepal,7/27/2020,18613,130,45,0,638.814,4.462,1.544,0,4818,347275,11.919,0.165,3915,0.134,0.035,tests performed,78.7,29136808,204.43,25,5.809,3.212,2442.804,260.797,7.26,9.5,37.8,70.78,7/27/2020,Nepal,NPL,27-Jul-20,2,7/27/2020,
NZL,Oceania,New Zealand,3/18/2020,20,12,0,0,4.147,2.488,0,0,1209,2919,0.605,0.251,348,0.072,0.006,tests performed,36.11,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/18/2020,New Zealand,NZL,18-Mar-20,0,3/18/2020,
NZL,Oceania,New Zealand,3/19/2020,28,8,0,0,5.806,1.659,0,0,1291,4210,0.873,0.268,528,0.109,0.006,tests performed,36.11,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/19/2020,New Zealand,NZL,19-Mar-20,0,3/19/2020,
NZL,Oceania,New Zealand,3/20/2020,39,11,0,0,8.088,2.281,0,0,1554,5764,1.195,0.322,745,0.154,0.007,tests performed,38.89,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/20/2020,New Zealand,NZL,20-Mar-20,0,3/20/2020,
NZL,Oceania,New Zealand,3/21/2020,53,14,0,0,10.991,2.903,0,0,1176,6940,1.439,0.244,908,0.188,0.007,tests performed,54.63,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/21/2020,New Zealand,NZL,21-Mar-20,1,3/21/2020,
NZL,Oceania,New Zealand,3/22/2020,66,13,0,0,13.687,2.696,0,0,1256,8196,1.7,0.26,1067,0.221,0.008,tests performed,54.63,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/22/2020,New Zealand,NZL,22-Mar-20,1,3/22/2020,
NZL,Oceania,New Zealand,3/23/2020,102,36,0,0,21.152,7.465,0,0,1050,9246,1.917,0.218,1171,0.243,0.011,tests performed,75.93,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/23/2020,New Zealand,NZL,23-Mar-20,2,3/23/2020,
NZL,Oceania,New Zealand,3/24/2020,142,40,0,0,29.447,8.295,0,0,1544,10790,2.238,0.32,1297,0.269,0.015,tests performed,87.04,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/24/2020,New Zealand,NZL,24-Mar-20,2,3/24/2020,
NZL,Oceania,New Zealand,3/25/2020,189,47,0,0,39.193,9.747,0,0,2592,13382,2.775,0.538,1495,0.31,0.016,tests performed,90.74,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/25/2020,New Zealand,NZL,25-Mar-20,2,3/25/2020,
NZL,Oceania,New Zealand,3/26/2020,262,73,0,0,54.332,15.138,0,0,2117,15499,3.214,0.439,1613,0.334,0.021,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/26/2020,New Zealand,NZL,26-Mar-20,2,3/26/2020,
NZL,Oceania,New Zealand,3/27/2020,338,76,0,0,70.092,15.76,0,0,2067,17566,3.643,0.429,1686,0.35,0.025,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/27/2020,New Zealand,NZL,27-Mar-20,2,3/27/2020,
NZL,Oceania,New Zealand,3/28/2020,416,78,0,0,86.267,16.175,0,0,1809,19375,4.018,0.375,1776,0.368,0.029,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/28/2020,New Zealand,NZL,28-Mar-20,2,3/28/2020,
NZL,Oceania,New Zealand,3/29/2020,476,60,1,1,98.709,12.442,0.207,0.207,918,20293,4.208,0.19,1728,0.358,0.034,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/29/2020,New Zealand,NZL,29-Mar-20,2,3/29/2020,
NZL,Oceania,New Zealand,3/30/2020,552,76,1,0,114.47,15.76,0.207,0,1391,21684,4.497,0.288,1777,0.369,0.036,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/30/2020,New Zealand,NZL,30-Mar-20,2,3/30/2020,
NZL,Oceania,New Zealand,3/31/2020,647,95,1,0,134.17,19.7,0.207,0,2093,23777,4.931,0.434,1855,0.385,0.039,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,3/31/2020,New Zealand,NZL,31-Mar-20,2,3/31/2020,
NZL,Oceania,New Zealand,4/1/2020,647,0,1,0,134.17,0,0.207,0,2562,26339,5.462,0.531,1851,0.384,0.035,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/1/2020,New Zealand,NZL,1-Apr-20,2,4/1/2020,
NZL,Oceania,New Zealand,4/2/2020,723,76,1,0,149.931,15.76,0.207,0,3446,29785,6.177,0.715,2041,0.423,0.032,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/2/2020,New Zealand,NZL,2-Apr-20,2,4/2/2020,
NZL,Oceania,New Zealand,4/3/2020,772,49,1,0,160.092,10.161,0.207,0,3631,33416,6.93,0.753,2264,0.469,0.027,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/3/2020,New Zealand,NZL,3-Apr-20,2,4/3/2020,
NZL,Oceania,New Zealand,4/4/2020,824,52,1,0,170.875,10.783,0.207,0,3093,36509,7.571,0.641,2448,0.508,0.024,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/4/2020,New Zealand,NZL,4-Apr-20,2,4/4/2020,
NZL,Oceania,New Zealand,4/5/2020,872,48,1,0,180.829,9.954,0.207,0,3709,40218,8.34,0.769,2846,0.59,0.02,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/5/2020,New Zealand,NZL,5-Apr-20,2,4/5/2020,
NZL,Oceania,New Zealand,4/6/2020,911,39,1,0,188.917,8.088,0.207,0,2908,43126,8.943,0.603,3063,0.635,0.017,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/6/2020,New Zealand,NZL,6-Apr-20,2,4/6/2020,
NZL,Oceania,New Zealand,4/7/2020,943,32,1,0,195.553,6.636,0.207,0,4049,47175,9.783,0.84,3343,0.693,0.013,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/7/2020,New Zealand,NZL,7-Apr-20,2,4/7/2020,
NZL,Oceania,New Zealand,4/8/2020,969,26,1,0,200.944,5.392,0.207,0,3990,51165,10.61,0.827,3547,0.736,0.013,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/8/2020,New Zealand,NZL,8-Apr-20,2,4/8/2020,
NZL,Oceania,New Zealand,4/9/2020,992,23,1,0,205.714,4.77,0.207,0,4520,55685,11.548,0.937,3700,0.767,0.01,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/9/2020,New Zealand,NZL,9-Apr-20,2,4/9/2020,
NZL,Oceania,New Zealand,4/10/2020,1015,23,2,1,210.483,4.77,0.415,0.207,3061,58746,12.182,0.635,3619,0.75,0.01,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/10/2020,New Zealand,NZL,10-Apr-20,2,4/10/2020,
NZL,Oceania,New Zealand,4/11/2020,1035,20,4,2,214.631,4.147,0.829,0.415,2421,61167,12.684,0.502,3523,0.731,0.009,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/11/2020,New Zealand,NZL,11-Apr-20,2,4/11/2020,
NZL,Oceania,New Zealand,4/12/2020,1049,14,4,0,217.534,2.903,0.829,0,1660,62827,13.029,0.344,3230,0.67,0.008,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/12/2020,New Zealand,NZL,12-Apr-20,2,4/12/2020,
NZL,Oceania,New Zealand,4/13/2020,1064,15,5,1,220.645,3.111,1.037,0.207,1572,64399,13.355,0.326,3039,0.63,0.007,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/13/2020,New Zealand,NZL,13-Apr-20,2,4/13/2020,
NZL,Oceania,New Zealand,4/14/2020,1072,8,9,4,222.304,1.659,1.866,0.829,2100,66499,13.79,0.435,2761,0.573,0.007,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/14/2020,New Zealand,NZL,14-Apr-20,2,4/14/2020,
NZL,Oceania,New Zealand,4/15/2020,1078,6,9,0,223.548,1.244,1.866,0,3661,70160,14.549,0.759,2714,0.563,0.006,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/15/2020,New Zealand,NZL,15-Apr-20,2,4/15/2020,
NZL,Oceania,New Zealand,4/16/2020,1084,6,9,0,224.792,1.244,1.866,0,4241,74401,15.429,0.879,2674,0.555,0.005,tests performed,96.3,4822233,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,14.8,17.2,82.29,4/16/2020,New Zealand,NZL,16-Apr-20,2,4/16/2020,
